function,nb_points,nb_neighbors,feature_set,nb_calls,total_time,total_time_per_call,cum_time,cum_time_per_call
extract.py:79(retrieve_accumulation_features),100000,50,full,100000,2.6597429999999997,2.6597429999999996e-05,589.922543,0.00589922543
extract.py:241(all_features),100000,50,full,100001,6.68479,6.684723152768473e-05,729.320665,0.007293133718662813
extract.py:14(<module>),100000,50,full,1,2.4e-05,2.4e-05,0.686109,0.686109
extract.py:33(compute_tree),100000,50,full,1,0.035475,0.035475,0.036202,0.036202
__init__.py:4(<module>),100000,50,full,1,0.0,0.0,0.0,0.0
io.py:14(xyz),100000,50,full,1,0.001565,0.001565,23.246060999999997,23.246060999999997
io.py:82(write_features),100000,50,full,1,0.602973,0.602973,738.267492,738.267492
io.py:5(<module>),100000,50,full,1,9e-06,9e-06,0.012922999999999999,0.012922999999999999
features.py:12(accumulation_2d_neighborhood),1000,50,full,1,0.000134,0.000134,0.04611,0.04611
features.py:54(normalized_eigenvalues),1000,50,full,2000,0.010757,5.378499999999999e-06,0.020658,1.0328999999999999e-05
features.py:72(triangle_variance_space),1000,50,full,1000,0.00601,6.01e-06,0.015602,1.5602e-05
features.py:115(compute_3D_features),1000,50,full,1000,0.011892,1.1891999999999999e-05,0.036733,3.6733e-05
features.py:148(compute_2D_features),1000,50,full,1000,0.004449,4.449e-06,0.009278999999999999,9.278999999999999e-06
features.py:168(compute_3D_properties),1000,50,full,1000,0.007723,7.723e-06,0.086564,8.6564e-05
features.py:211(<listcomp>),1000,50,full,1000,0.10153899999999999,0.00010153899999999999,0.10692399999999999,0.000106924
features.py:195(compute_2D_properties),1000,50,full,1000,0.006026999999999999,6.026999999999999e-06,0.115034,0.000115034
features.py:218(verticality_coefficient),1000,50,full,1000,0.0035139999999999998,3.5139999999999997e-06,0.003909,3.909e-06
features.py:6(<module>),1000,50,full,1,6e-06,6e-06,0.23147299999999998,0.23147299999999998
extract.py:39(build_neighborhood),1000,50,full,1000,0.004745,4.745e-06,0.175683,0.00017568300000000002
extract.py:62(fitted_pca),1000,50,full,2000,0.005658,2.829e-06,0.684975,0.0003424875
extract.py:79(retrieve_accumulation_features),1000,50,full,1000,0.024128999999999998,2.4129e-05,4.8283,0.0048283
extract.py:241(all_features),1000,50,full,1001,0.060329,6.026873126873127e-05,6.068763,0.006062700299700299
extract.py:14(<module>),1000,50,full,1,2.4e-05,2.4e-05,0.729964,0.729964
extract.py:33(compute_tree),1000,50,full,1,0.000157,0.000157,0.000174,0.000174
__init__.py:4(<module>),1000,50,full,1,0.0,0.0,0.0,0.0
io.py:14(xyz),1000,50,full,1,0.002146,0.002146,24.707113999999997,24.707113999999997
io.py:82(write_features),1000,50,full,1,0.005835,0.005835,6.153484,6.153484
io.py:5(<module>),1000,50,full,1,9.999999999999999e-06,9.999999999999999e-06,0.01414,0.01414
features.py:12(accumulation_2d_neighborhood),10000,50,full,1,0.000101,0.000101,0.038661,0.038661
features.py:54(normalized_eigenvalues),10000,50,full,20000,0.112785,5.639249999999999e-06,0.21731099999999998,1.0865549999999998e-05
features.py:72(triangle_variance_space),10000,50,full,10000,0.06312899999999999,6.312899999999999e-06,0.164787,1.64787e-05
features.py:115(compute_3D_features),10000,50,full,10000,0.12435299999999999,1.24353e-05,0.38967199999999996,3.8967199999999995e-05
features.py:148(compute_2D_features),10000,50,full,10000,0.047528,4.7528000000000005e-06,0.09837399999999999,9.837399999999998e-06
features.py:168(compute_3D_properties),10000,50,full,10000,0.07831199999999999,7.831199999999999e-06,0.8955839999999999,8.95584e-05
features.py:211(<listcomp>),10000,50,full,10000,1.063194,0.0001063194,1.118333,0.0001118333
features.py:195(compute_2D_properties),10000,50,full,10000,0.067117,6.7117e-06,1.2072669999999999,0.00012072669999999999
features.py:218(verticality_coefficient),10000,50,full,10000,0.029422999999999998,2.9422999999999998e-06,0.033677,3.3677e-06
features.py:6(<module>),10000,50,full,1,9e-06,9e-06,0.28365799999999997,0.28365799999999997
extract.py:39(build_neighborhood),10000,50,full,10000,0.050582999999999996,5.0582999999999995e-06,2.2413,0.00022412999999999998
extract.py:62(fitted_pca),10000,50,full,20000,0.057429999999999995,2.8715e-06,7.284134,0.00036420669999999997
extract.py:79(retrieve_accumulation_features),10000,50,full,10000,0.233379,2.33379e-05,51.726613,0.0051726613
extract.py:241(all_features),10000,50,full,10001,0.643023,6.42958704129587e-05,64.786549,0.00647800709929007
extract.py:14(<module>),10000,50,full,1,2.9e-05,2.9e-05,0.7959499999999999,0.7959499999999999
extract.py:33(compute_tree),10000,50,full,1,0.000975,0.000975,0.001055,0.001055
__init__.py:4(<module>),10000,50,full,1,0.0,0.0,0.0,0.0
io.py:14(xyz),10000,50,full,1,0.001651,0.001651,25.078388999999998,25.078388999999998
io.py:82(write_features),10000,50,full,1,0.059454,0.059454,65.675203,65.675203
io.py:5(<module>),10000,50,full,1,8e-06,8e-06,0.01211,0.01211
